net_id,delay,majority,disease,predator,overlap,agent,mixing,path,paint
28,1.4511096140907,3.51277699156729,31.627312,0.7568028,0.873240512820527,3.39327476648928,120.753841722209,99.8196784447461,124.207793403752
29,1.44848916087136,3.44835189626945,32.302268,0.7655149,0.796546410256416,3.41594823177442,122.610156141886,95.7359817635099,127.805529725213
30,1.55681567368413,3.54679922558694,32.97688,0.76670285,0.869756111111124,3.50386711542843,126.799860011927,107.404357408038,130.617503086072
31,1.48654088766197,3.55856943746169,32.889608,0.76666615,0.8894200854701,3.48570680268414,127.070745665543,107.081586522073,130.693559972547
32,1.4632495651252,3.54628974595642,31.808064,0.7603614,0.858316239316253,3.36860971501729,122.363313789219,99.5928650605797,126.147452348654
33,1.44324100341059,3.41571279645715,31.788704,0.76040255,0.778227307692312,3.33382839800211,119.305237335359,93.7205708153116,125.122947327959
34,1.09313314018798,3.10468353485849,30.341324,0.7646096,0.690212905982902,3.19710877028175,100.795066625346,77.2312444773314,110.262851546053
35,1.36556798594073,3.54878869495071,32.911116,0.76580615,0.870422051282064,3.48447360240761,126.711297833592,106.949320888952,130.476729640792
36,1.49115873218619,3.54153725632727,32.830976,0.76626055,0.871927521367535,3.49025878137787,126.280389099027,106.507076499888,130.256711067047
37,1.43761996515519,3.5350363569988,31.538792,0.75855605,0.863762564102576,3.34310108839463,120.915403232454,97.3452493081232,124.539072522898
38,1.51565638852924,3.47109733283906,32.482504,0.76548415,0.80470132478633,3.44904712643093,123.084342328918,98.6908492979394,128.263207929784
39,1.06580038100791,3.15289545008902,32.187268,0.76817625,0.72989935897436,3.40327521363991,104.641499083772,85.9072279460094,111.348420268234
40,1.49996192317837,3.55692905401633,32.995928,0.76653875,0.894408119658133,3.49588611118513,127.275100433924,107.853862562955,130.903890595853
41,1.38329277137007,3.24107077571705,32.926196,0.7666287,0.809824914529921,3.49905586420377,120.913007691699,101.85982488119,128.076389064081
42,1.35589347097947,3.48099437078439,28.768124,0.73903225,0.76660495726496,3.03972655114482,107.83790863314,79.9128072795127,111.332814004626
43,1.42621946964132,3.51422451425915,30.825356,0.7525677,0.821476965811974,3.27735508023464,117.419566452778,93.7803765411807,121.365160537921
44,1.48384893723237,3.54424214144845,31.79948,0.7607362,0.842424529914539,3.3434542270925,122.558217920949,98.5188970796202,126.508721866696
45,1.48556234834936,3.55606022481551,32.362928,0.7642434,0.870197393162406,3.41563956283214,125.000878551266,102.427149951228,128.755246967799
46,1.4579621930945,3.51112515706516,32.69736,0.7664676,0.839666196581206,3.47312462834944,125.2699707185,103.583632775365,129.524088855726
47,1.51801075310033,3.54875511146347,32.592896,0.7646988,0.849917350427361,3.4327282524437,125.644924222761,102.929667748882,129.581540301124
48,1.40319624230428,3.21442985895788,33.016992,0.76780755,0.797839615384621,3.50187278100146,118.596194266122,101.616402881158,126.832644390085
49,1.30101673317726,3.26372781689984,30.977412,0.7580895,0.715556965811961,3.23096887401994,110.341378963666,86.033462535525,118.639478690907
